Name,Percent
Dana,0.517151081224
Daniel,2.25949315281
Daniela,0.177617779993
Danielle,1.25739679428
Danny,0.675168582963
Darius,0.13596579711
Darlene,0.66898443047
Darrell,0.380665566287
Darren,0.263848326904
Darryl,0.181004459444
Daryl,0.130405531679
Dave,0.171052643007
David,4.7102855639
Dawn,1.07085058933
Dean,0.504958914138
Deanna,0.338830215381
Debbie,0.782125055372
Deborah,2.35047323116
Debra,2.13186012421
Della,0.211943647237
Delores,0.48960796795
Denise,0.972256850211
Dennis,1.60322239976
Derek,0.601132630479
Derrick,0.305378304746
Desiree,0.239162245799
Destiny,0.687937595769
Devin,0.466447826465
Devon,0.234221242345
Diana,0.6730067457
Diane,1.52018973928
Dianna,0.14756858708
Dianne,0.317591914003
Diego,0.228266540055
Dillon,0.259940292033
Dolores,0.95610953608
Dominic,0.469200257569
Dominick,0.145320041323
Dominique,0.189675591281
Don,0.626219423828
Donald,3.83222090767
Donna,2.29687518348
Donnie,0.179499701524
Donovan,0.151784926183
Dora,0.318796976385
Doreen,0.156336009292
Doris,1.77390410829
Dorothy,4.12525979994
Douglas,1.15811805724
Drew,0.221962983318
Duane,0.43253643286
Dustin,0.833169223463
Dwayne,0.160458978168
Dwight,0.176066080556
Dylan,1.21516709239
Earl,0.970324100674
Earnest,0.273399594974
Eddie,0.608368408551
Edgar,0.315540484605
Edith,0.963441049346
Edmund,0.177172084213
Edna,1.13615935397
Eduardo,0.187005345112
Edward,2.85782688003
Edwin,0.518700763872
Eileen,0.484051026232
Elaine,0.829761497101
Eleanor,1.14272600384
Elena,0.220599368738
Eli,0.457075445156
Elias,0.21088600085
Elijah,1.05881113929
Elise,0.215066483042
Elizabeth,2.10615456671
Ella,1.15613577462
Ellen,0.538720538721
Elmer,0.648255414406
Elsie,0.718838823943
Emily,2.44226907706
Emma,2.47895553512
Emmanuel,0.15497336317
Enrique,0.124679671665
Eric,1.58196321887
Erica,0.724009704118
Erick,0.121712989163
Erik,0.31962665471
Erika,0.316251853258
Erin,1.10076838097
Erma,0.247988417581
Ernest,0.932632694178
Esther,0.924745351275
Ethan,1.60155397534
Ethel,1.06509042529
Eugene,0.991354108238
Eunice,0.336016921306
Eva,0.695472818552
Evan,0.782284124291
Evelyn,1.63737469312
Everett,0.364502517787
Faith,0.535777911952
Fannie,0.315390216159
Faye,0.235702041625
Felicia,0.264539150031
Felix,0.135662640116
Fernando,0.198180194649
Flora,0.254233271641
Florence,1.52532257339
Floyd,0.558123864363
Frances,1.82158332141
Francis,1.08637373109
Francisco,0.3225883964
Frank,2.39653972717
Frankie,0.148070695261
Franklin,0.314267756128
Fred,1.00801245727
Freddie,0.24944653939
Frederick,0.644533769558
Fredrick,0.115188296243
Gabriel,1.00483547707
Gabriela,0.236320159958
Gabriella,0.563061049546
Gabrielle,0.562228515353
Gage,0.320140726046
Gail,0.623332383984
Garrett,0.416106513708
Garry,0.122974131317
Gary,2.46081381581
Gavin,0.843369113857
Gayle,0.21198371027
Gene,0.445570698981
Genesis,0.219187184907
Geneva,0.37105259918
Genevieve,0.414837527038
Geoffrey,0.107397386977
George,3.67406104416
Georgia,0.421531113343
Gerald,1.13765129412
Geraldine,0.657000423643
Gerard,0.188589001906
Gerardo,0.0871404052716
Gertrude,0.751124514525
Gianna,0.260278114408
Gilbert,0.367728188748
Gina,0.393241258348
Giovanni,0.168650566424
Gladys,1.20625978906
Glen,0.378302559898
Glenda,0.40177885185
Glenn,0.504127742431
Gloria,1.16234595513
Gordon,0.627684525403
Grace,1.3851534217
Gracie,0.403398964146
Grant,0.325165525145
Grayson,0.241685193102
Greg,0.246408633284
Gregory,1.18645198572
Gretchen,0.125507224388
Guadalupe,0.178986257787
Guy,0.19812872727
Gwendolyn,0.271373993332
Hailey,0.916261935864
Haley,0.864564961807
Hannah,2.07488770811
Harley,0.157399981994
Harold,2.05896100603
Harriet,0.326130678652
Harrison,0.184897244661
Harry,1.3816507306
Harvey,0.339592602764
Hattie,0.356034455683
Hayden,0.504160420465
Hayley,0.226227782231
Hazel,1.11170043617
Heather,2.15141159852
Hector,0.183085721704
Heidi,0.638661205788
Helen,4.21885490477
Henry,1.72305666344
Herbert,0.718036274596
Herman,0.48188842063
Hilda,0.297641796169
Holly,0.575135790684
Homer,0.262588250804
Hope,0.249657013404
Horace,0.25194557339
Howard,1.02249488753
Hubert,0.248138253122
Hugh,0.228446806907
Hunter,1.08604114081
Ian,0.539389507311
Ida,0.612760161155
Inez,0.319871045762
Ira,0.133893007338
Irene,1.36894956888
Iris,0.177806257071
Irma,0.209577726245
Isaac,0.881411938436
Isabel,0.393852226826
Isabella,1.882559675
Isabelle,0.417670664147
Isaiah,0.702129007636
